Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,INTU,0,0,0,0,,,,,,,,,,19.03,23.31,8.13,17.76,11410000000.0,41.35,69.6,8000000000.0,3130000000.0,2170000000.0,7.58,400.0,1410000000.0,5.0,7240000000.0,46.41,1.18,35.62,3160000000.0,3000000000.0,1.12,396.02,517.38,1960000.0,283170000.0,274940000.0,2.79,87.1,2200000.0,1.28,0.8,2630000.0
0,0,IP,0,0,0,0,,,,,,,,,,8.81,8.47,3.74,14.61,20010000000.0,51.97,14.0,5530000000.0,2830000000.0,1220000000.0,4.54,3.2,1320000000.0,3.57,6040000000.0,68.0,1.73,24.85,2109999999.9999998,2600000000.0,0.95,46.21,47.6,3040000.0,387260000.0,369090000.0,0.34,89.32,10170000.0,4.04,3.14,9850000.0
0,0,IPG,0,0,0,0,,,,,,,,,,10.96,15.68,,,9310000000.0,23.64,9.8,2150000000.0,1750000000.0,1020000000.0,1.77,73.8,3270000000.0,8.3,4800000000.0,133.12,,8.06,,,1.0,30.88,34.84,3520000.0,393760000.0,392500000.0,0.49,102.91,12720000.0,3.74,4.17,15060000.0
0,0,IR,0,0,0,0,,,,,,,,,,10.92,12.08,2.49,5.73,5150000000.0,12.42,16.4,1990000000.0,1040000000.0,520900000.0,0.99,93.3,2109999999.9999998,5.17,3540000000.0,38.99,2.8,21.24,615500000.0,868190000.0,1.49,44.88,52.06,2830000.0,407580000.0,406800000.0,0.25,99.12,7090000.0,2.91,2.33,7080000.0
0,0,IRM,0,0,0,0,,,,,,,,,,9.59,20.02,3.94,48.32,4660000000.0,16.07,15.3,2600000000.0,1590000000.0,446920000.0,2.2,-7.2,195660000.0,0.67,12700000000.0,1525.62,0.9,3.36,744580000.0,133380000.0,0.88,51.68,48.89,1600000.0,289550000.0,287790000.0,0.86,81.53,20250000.0,13.27,9.79,21310000.0
0,0,ISRG,0,0,0,0,,,,,,,,,,27.84,30.69,8.98,14.88,5910000000.0,16.54,15.1,3960000000.0,2130000000.0,1640000000.0,4.64,-14.2,4000000000.0,11.13,,,5.22,31.94,1830000000.0,1470000000.0,1.17,219.63,293.1,2160000.0,357240000.0,357260000.0,0.5,87.03,3230000.0,1.45,0.9,3070000.0
0,0,ITW,0,0,0,0,,,,,,,,,,18.64,24.21,13.81,79.14,14460000000.0,45.87,5.9,5970000000.0,3910000000.0,2690000000.0,8.6,-5.1,1530000000.0,4.88,7880000000.0,217.35,1.84,11.12,2560000000.0,1790000000.0,1.11,198.89,218.52,1160000.0,313880000.0,286000000.0,0.33,81.28,5860000.0,5.61,1.89,5650000.0
0,0,IVZ,0,0,0,0,,,,,,,,,,22.72,25.42,3.27,11.42,6860000000.0,14.85,-1.8,2310000000.0,1950000000.0,1320000000.0,2.53,-21.4,1310000000.0,2.88,2089999999.9999998,12.42,,24.0,729600000.0,,1.19,18.12,21.97,3890000.0,461210000.0,311770000.0,1.42,90.16,8260000.0,1.9,2.94,9330000.0
0,0,JBL,0,0,0,0,,,,,,,,,,2.62,3.92,4.71,36.4,30740000000.0,211.59,10.6,2360000000.0,2109999999.9999998,807000000.0,4.89,46.1,1110000000.0,7.86,3460000000.0,147.9,1.01,15.31,1550000000.0,413610000.0,1.42,57.62,60.87,1220000.0,144170000.0,130990000.00000001,6.47,84.43,1680000.0,1.82,1.68,1310000.0
0,0,JCI,0,0,0,0,,,,,,,,,,6.48,13.93,5.04,9.61,24190000000.0,33.98,9.8,8060000000.000001,4230000000.0000005,1570000000.0,2.27,-15.5,1210000000.0,1.72,9380000000.0,50.76,1.04,24.78,2400000000.0,2760000000.0,1.17,53.33,67.03,4950000.0,704330000.0,701010000.0,0.19,96.78,7910000.0,1.94,1.14,6490000.0
0,0,JCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JEC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JNJ,0,0,0,0,,,,,,,,,,20.9,26.5,8.96,28.22,94880000000.0,36.06,5.0,64019999999.99999,32409999999.999996,19830000000.0,6.69,-16.9,30390000000.0,11.55,33150000000.0,44.37,1.39,26.69,23310000000.0,19810000000.0,0.72,177.66,170.28,7650000.0,2630000000.0,2630000000.0,0.09,70.43,17480000.0,2.15,0.66,14350000.0
0,0,JNPR,0,0,0,0,,,,,,,,,,7.03,9.52,3.27,7.81,4830000000.0,14.94,8.7,2740000000.0,692800000.0,339500000.0,0.45,,1320000000.0,4.09,1820000000.0,42.68,1.63,13.48,703000000.0,433890000.0,0.89,30.42,32.12,3960000.0,325180000.0,318740000.0,1.32,92.39,13910000.0,3.13,6.86,13110000.0
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JPM,0,0,0,0,,,,,,,,,,34.2,42.39,1.11,14.94,123730000000.0,41.28,-19.7,130900000000.0,,40500000000.0,15.81,-42.1,533.84,533.84,642630000000.0,,,86.36,,,1.09,121.72,146.11,14200000.0,2960000000.0,2910000000.0,0.93,71.74,19190000.0,1.29,0.66,15830000.0
0,0,JWN,0,0,0,0,,,,,,,,,,1.2,3.33,3.34,40.18,14790000000.0,93.01,23.1,5450000000.0,1110000000.0,178000000.0,0.06,506.1,322000000.0,2.02,4650000000.0,800.52,0.96,2.25,705000000.0,394120000.0,2.4,24.72,25.33,5460000.0,159310000.0,111270000.0,29.45,57.51,21990000.0,5.34,17.28,26850000.0
0,0,K,0,0,0,0,,,,,,,,,,10.49,14.26,6.99,38.08,14180000000.0,41.55,-1.3,4600000000.0,2490000000.0,1490000000.0,3.67,111.2,300000000.0,0.88,7750000000.0,183.8,0.64,10.21,1700000000.0,1020000000.0,0.57,69.76,65.28,2920000.0,341120000.0,337340000.0,7.19,87.35,17950000.0,9.29,6.57,17890000.0
0,0,KEY,0,0,0,0,,,,,,,,,,32.88,41.4,1.37,14.82,7450000000.0,7.96,-12.5,7680000000.0,,2340000000.0,2.57,-28.0,1530000000.0,1.64,13640000000.0,,,16.77,,,1.32,18.85,22.37,10580000.0,931060000.0,926810000.0,0.36,86.14,17570000.0,1.63,2.14,15380000.0
0,0,KIM,0,0,0,0,,,,,,,,,,62.5,32.89,2.05,11.82,1510000000.0,2.73,51.3,946670000.0,930350000.0,914390000.0,2.02,72.0,370320000.0,0.6,7610000000.0,74.42,116.29,16.08,,,1.48,22.45,23.29,4900000.0,616430000.0,600500000.0,2.11,95.02,14590000.0,3.69,2.89,19640000.0
0,0,KLAC,0,0,0,0,,,,,,,,,,36.41,39.28,19.34,87.6,8650000000.0,57.03,26.9,4150000000.0000005,3740000000.0,3150000000.0,17.62,28.7,2580000000.0,17.27,3790000000.0,93.0,2.33,25.44,2960000000.0,1980000000.0,1.26,334.01,364.86,1420000.0,151620000.0,148940000.0,0.18,91.92,1710000.0,1.25,1.31,1710000.0
0,0,KMB,0,0,0,0,,,,,,,,,,8.86,13.61,9.38,223.13,19790000000.0,58.73,7.4,6140000000.0,3440000000.0,1750000000.0,5.88,-10.4,493000000.0,1.46,9330000000.0,1092.51,0.81,1.41,2610000000.0,1610000000.0,0.51,133.32,132.87,1940000.0,336720000.0,336190000.0,0.16,76.79,8630000.0,3.93,2.56,8820000.0
0,0,KMI,0,0,0,0,,,,,,,,,,6.64,23.4,3.27,3.41,15690000000.0,6.92,-17.6,7750000000.0,5760000000.0,1030000000.0,0.77,-52.7,177000000.0,0.08,32180000000.0,101.5,0.47,13.48,4920000000.0,668000000.0,0.94,18.53,17.57,17080000.0,2270000000.0,1980000000.0,12.5,60.36,32840000.000000004,2.03,1.66,28510000.0
0,0,KMX,0,0,0,0,,,,,,,,,,3.47,4.63,4.01,23.98,33200000000.000004,204.4,47.0,4090000000.0,1800000000.0,1150000000.0,7.26,-23.9,102720000.0,0.64,19430000000.0,371.13,3.2,31.57,-2550000000.0,-1230000000.0,1.45,93.25,115.5,2049999.9999999998,161870000.0,159810000.0,0.31,103.43,13430000.0,5.99,9.4,13470000.0
0,0,KO,0,0,0,0,,,,,,,,,,25.69,29.68,8.09,42.06,40130000000.0,9.29,16.3,23300000000.0,13320000000.0,10310000000.0,2.03,23.9,10360000000.0,2.39,41700000000.0,155.36,1.18,5.14,11610000000.0,7020000000.0,0.66,63.25,59.6,18310000.0,4320000000.0,3900000000.0,0.66,70.77,32369999.999999996,2.04,0.75,23880000.0
0,0,KR,0,0,0,0,,,,,,,,,,1.2,2.69,4.74,17.56,137890000000.0,185.33,7.5,31330000000.0,6590000000.0,1640000000.0,1.33,,1820000000.0,2.52,20440000000.0,216.78,0.75,12.9,6190000000.0,4830000000.0,0.47,51.81,47.83,6660000.0,735260000.0,655270000.0,0.64,82.82,22690000.0,3.62,4.06,22130000.0
0,0,KRFT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KSS,0,0,0,0,,,,,,,,,,4.83,8.65,6.91,19.03,19430000000.0,133.1,5.8,8000000000.0,2520000000.0,938000000.0,6.41,-12.8,1590000000.0,12.34,6780000000.0,145.57,1.53,34.72,2270000000.0,1570000000.0,1.94,45.84,52.14,4830000.0,139160000.0,120170000.0,1.19,97.45,11260000.0,4.28,8.86,11480000.0
0,0,KSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,L,0,0,0,0,,,,,,,,,,10.77,17.78,2.01,8.88,14660000000.0,56.44,-0.4,5540000000.0,3120000000.0,1580000000.0,6.15,-13.6,5490000000.0,22.11,9440000000.0,49.24,0.49,70.21,2620000000.0,1950000000.0,0.89,62.39,59.88,1060000.0,253680000.0,205350000.0,17.36,61.93,1310000.0,1.66,0.64,1220000.0
0,0,LEG,0,0,0,0,,,,,,,,,,7.93,10.97,6.88,26.2,5070000000.0,37.22,12.8,1040000000.0,740300000.0,402400000.0,2.92,-2.3,361700000.0,2.7,2290000000.0,138.77,1.55,11.81,271300000.0,96670000.0,1.44,36.78,39.85,1240000.0,133380000.0,131800000.00000001,1.37,76.79,7880000.0,5.65,6.65,8830000.0
0,0,LEN,0,0,0,0,,,,,,,,,,14.04,21.07,11.67,19.81,28010000000.0,92.49,16.5,7330000000.0,5980000000.0,3890000000.0,14.27,-49.7,1400000000.0,4.75,6010000000.0,28.85,10.7,69.1,2080000000.0,1020000000.0,1.53,75.12,91.88,2800000.0,271850000.0,268470000.0,2.37,92.62,8450000.0,2.81,3.75,7290000.0
0,0,LH,0,0,0,0,,,,,,,,,,13.24,19.63,9.46,20.22,15860000000.0,165.89,-6.3,5620000000.0,3680000000.0,2100000000.0,28.19,-36.1,1230000000.0,13.31,6320000000.0,58.86,1.98,109.86,2310000000.0,1680000000.0,1.04,242.5,271.23,95700000.0,95700000.0,92450000.0,0.25,92.05,1500000.0,1.73,2.09,1960000.0
0,0,LIFE,0,0,0,0,,,,,,,,,,0.0,0.0,-27.56,-48.04,,,,-23260000.0,-33540000.0,-33770000.0,-2.037,,107910000.0,3.88,1380000.0,1.26,18.89,4.23,-33080000.0,-20320000.0,1.5,3.2259,6.1353,27790000.0,27790000.0,25370000.0,3.03,76.68,3.92,3.92,2.35,
0,0,LLL,0,0,0,0,,,,,,,,,,-39.2,-47.93,-9.85,-15.6,19100000.0,5.51,182.0,2520000.0,-8130000.000000001,-7490000.0,-2.162,,14100000.0,3.44,1160000.0,2.53,1.98,11.18,-5580000.0,2810000.0,1.31,1.773,2.3933,3710000.0,4430000.0,1770000.0,43.62,5.0,0.03,0.03,1.33,
0,0,LLTC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLY,0,0,0,0,,,,,,,,,,20.9,30.99,12.12,74.02,29320000000.0,32.38,14.8,21350000000.0,10720000000.0,6130000000.0,6.55,40.4,2570000000.0,2.86,16550000000.0,174.93,1.27,8.55,8060000000.000001,4740000000.0,0.43,300.45,268.2,3080000.0,956590000.0,898300000.0,0.21,84.3,5030000.0,1.74,0.64,5790000.0
0,0,LM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LMT,0,0,0,0,,,,,,,,,,9.45,11.5,9.18,76.05,65750000000.0,240.21,-8.0,9100000000.0,8740000000.0,6210000000.0,21.71,-5.7,1880000000.0,7.08,11640000000.0,116.43,1.27,35.15,8880000000.0,4600000000.0,0.79,433.77,393.6,1390000.0,275790000.0,226310000.0,0.06,77.68,3070000.0,1.85,1.36,3650000.0
0,0,LNC,0,0,0,0,,,,,,,,,,7.31,10.45,0.33,6.54,19230000000.0,102.64,11.3,5300000000.0,2049999999.9999998,1400000000.0,6.97,53.8,7090000000.0,41.13,7780000000.0,38.39,2.78,113.76,151000000.0,-2800000000.0,1.98,54.74,65.4,1520000.0,180710000.0,156130000.0,9.32,77.34,3080000.0,3.04,2.04,3770000.0
0,0,LO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LOW,0,0,0,0,,,,,,,,,,8.77,12.73,16.76,,96250000000.0,138.29,5.1,32060000000.000004,14140000000.0,8410000000.0,11.47,23.4,1470000000.0,2.22,29400000000.0,,1.02,-2.3,10110000000.0,6980000000.0,1.31,189.69,219.44,4160000.0,673750000.0,660770000.0,0.07,78.08,10370000.0,2.33,1.57,8450000.0
0,0,LRCX,0,0,0,0,,,,,,,,,,27.13,31.18,20.46,79.68,16739999999.999998,118.64,5.5,6810000000.0,5540000000.0,4540000000.0,29.59,-4.6,4350000000.0,31.39,5010000000.0,83.11,2.83,41.33,4090000000.0,2590000000.0,1.25,471.0,563.44,1380000.0,140800000.0,138240000.0,0.22,83.74,1370000.0,0.93,0.99,1400000.0
0,0,LSI,0,0,0,0,,,,,,,,,,31.39,42.89,3.77,8.38,794260000.0,10.13,33.0,547870000.0,485250000.0,249320000.0,2.85,78.3,171860000.0,2.06,2800000000.0,77.62,1.77,38.87,433900000.0,330840000.0,0.51,117.58,129.87,82020000.0,82020000.0,83120000.0,0.52,95.55,1080000.0,2.3,1.77,4.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUV,0,0,0,0,,,,,,,,,,3.16,-0.29,-0.09,5.98,18430000000.0,31.12,128.8,2170000000.0,1020000000.0,583000000.0,-0.0,,15740000000.0,26.59,12240000000.0,117.51,1.87,17.32,2750000000.0,539750000.0,1.01,42.37,44.97,5930000.0,591920000.0,589750000.0,0.34,77.13,15240000.0,2.24,2.88,14770000.0
0,0,LYB,0,0,0,0,,,,,,,,,,11.66,15.86,13.54,53.91,50250000000.0,151.12,44.9,8780000000.0,9160000000.0,5850000000.0,17.12,23.4,1800000000.0,5.49,13190000000.0,102.79,1.76,35.37,8630000000.0,4710000000.0,1.39,103.77,98.46,2370000.0,332780000.0,256320000.0,21.71,74.18,5090000.0,2.8,1.99,6220000.0
0,0,M,0,0,0,0,,,,,,,,,,5.65,9.23,8.27,46.32,25290000000.0,82.44,26.9,10340000000.0,2970000000.0,1430000000.0,2.69,364.4,1710000000.0,5.86,6830000000.0,188.51,1.25,10.05,2710000000.0,1520000000.0,1.93,21.93,25.04,14500000.0,299270000.0,291560000.0,0.28,89.46,35710000.0,2.85,16.32,31800000.0
0,0,MA,0,0,0,0,,,,,,,,,,47.7,55.56,19.2,139.73,19900000000.0,20.23,24.4,18880000000.0,11810000000.0,9490000000.0,8.13,43.9,7330000000.0,7.53,14650000000.0,205.41,1.34,6.81,9780000000.0,8670000000.0,1.08,340.57,349.62,3350000.0,974710000.0,963580000.0,10.95,77.85,5710000.0,1.62,0.67,5520000.0
0,0,MAC,0,0,0,0,,,,,,,,,,1.64,16.81,1.04,0.58,867960000.0,4.38,24.5,487080000.0,468400000.0,13410000.0,-0.88,,112450000.0,0.52,4730000000.0,148.86,0.29,14.41,286370000.0,288730000.0,1.88,11.41,15.72,3280000.0,213040000.0,206030000.0,3.94,91.8,28450000.0,10.59,18.7,27360000.0
0,0,MAR,0,0,0,0,,,,,,,,,,32.18,50.13,4.26,119.2,3420000000.0,10.44,111.0,2650000000.0,2020000000.0,1100000000.0,1.43,,1390000000.0,4.27,11390000000.0,805.23,0.57,2.82,1180000000.0,1840000000.0,1.69,162.43,161.93,2560000.0,325680000.0,262560000.0,18.64,63.53,5780000.0,2.5,2.01,5990000.0
0,0,MAS,0,0,0,0,,,,,,,,,,6.38,11.82,11.41,867.61,8610000000.0,35.16,11.7,2860000000.0,1160000000.0,552000000.0,1.82,147.9,479000000.0,2.03,3400000000.0,,1.61,-0.52,792000000.0,188500000.0,1.35,53.45,58.88,2410000.0,244090000.0,234470000.0,0.35,96.51,3830000.0,1.6,1.84,5380000.0
0,0,MAT,0,0,0,0,,,,,,,,,,18.43,14.08,8.8,99.13,5620000000.0,16.03,19.1,2630000000.0,975300000.0,1040000000.0,2.28,,536600000.0,1.52,2870000000.0,177.28,1.71,3.75,377460000.0,158060000.0,1.44,23.91,22.32,3220000.0,350340000.0,350020000.0,0.5,101.5,21140000.0,7.36,8.02,23670000.0
0,0,MCD,0,0,0,0,,,,,,,,,,29.93,41.68,,,23760000000.0,31.88,10.6,12580000000.0,11790000000.0,7110000000.0,9.7,-28.2,4710000000.0,6.33,49350000000.0,,,-7.59,,,0.61,245.13,249.01,2880000.0,747240000.0,742370000.0,0.16,70.07,5840000.0,2.21,0.79,5370000.0
0,0,MCHP,0,0,0,0,,,,,,,,,,14.95,25.15,6.21,17.36,6440000000.0,11.74,30.0,3380000000.0,2760000000.0,963600000.0,1.14,874.6,315500000.0,0.57,7900000000.0,136.19,1.81,10.28,2540000000.0,2040000000.0,1.57,65.42,74.43,5210000.0,554870000.0,544850000.0,2.0,92.72,11210000.0,2.41,2.31,12180000.0
0,0,MCK,0,0,0,0,,,,,,,,,,0.55,1.05,2.69,1401.75,257010000000.0,1655.97,9.6,11970000000.0,3520000000.0,1420000000.0,-30.59,,2750000000.0,18.39,8100000000.0,,0.98,-3.74,4920000000.0,2780000000.0,0.72,320.28,266.58,1190000.0,152680000.0,149680000.0,0.06,89.8,2960000.0,2.69,2.22,4770000.0
0,0,MCO,0,0,0,0,,,,,,,,,,35.61,45.98,13.19,94.64,6220000000.0,33.36,19.3,4580000000.0,3120000000.0,2210000000.0,11.16,36.0,1900000000.0,10.27,8000000000.0,274.21,1.61,13.07,2000000000.0,1930000000.0,1.21,288.91,342.04,1020000.0,185900000.0,184600000.0,0.27,95.53,3000000.0,3.57,1.88,3180000.0
0,0,MCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MDLZ,0,0,0,0,,,,,,,,,,14.34,17.07,4.65,15.2,29250000000.0,20.93,7.3,11250000000.0,6100000000.0,4190000000.0000005,3.14,-11.0,1970000000.0,1.43,20210000000.0,71.63,0.68,19.86,4360000000.0,3320000000.0,0.71,63.03,63.12,8160000.0,1390000000.0,1380000000.0,0.14,79.59,11310000.0,1.47,0.82,10710000.0
0,0,MDT,0,0,0,0,,,,,,,,,,15.46,21.73,4.57,9.52,31790000000.0,23.63,-0.2,19760000000.0,9610000000.0,4910000000.0,3.47,16.5,11220000000.0,8.36,25160000000.0,47.72,2.61,38.66,7030000000.0,4650000000.0,0.75,98.6,108.74,5890000.0,1340000000.0,1340000000.0,0.24,83.66,9880000.0,1.76,0.74,10500000.0
0,0,MET,0,0,0,0,,,,,,,,,,9.22,12.72,0.73,9.22,71080000000.0,82.39,3.5,20710000000.0,9500000000.0,6350000000.0,5.99,662.7,33900000000.0,41.09,109090000000.0,161.02,1.03,81.76,12600000000.0,6080000000.0,1.18,65.0,65.25,4310000.0,841160000.0,694910000.0,15.75,77.53,8020000.0,2.31,1.17,8500000.0
0,0,MGM,0,0,0,0,,,,,,,,,,13.27,5.96,0.91,10.8,9450000000.0,19.62,118.5,4650000000.0,1710000000.0,1180000000.0,1.25,,4700000000.0,10.71,24820000000.0,223.13,1.86,14.54,1370000000.0,373570000.0,2.33,34.42,41.34,6080000.0,468960000.0,340530000.0,17.96,71.7,13440000.0,3.22,3.8,14890000.0
0,0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MKC,0,0,0,0,,,,,,,,,,11.77,16.88,5.23,17.05,6360000000.0,23.77,2.8,2510000000.0,1250000000.0,748400000.0,2.82,-4.3,338400000.0,1.26,5370000000.0,116.42,0.73,16.41,878400000.0,467110000.0,0.47,92.59,91.99,1250000.0,249350000.0,264140000.0,0.21,86.06,5430000.0,4.36,,4730000.0
0,0,MMC,0,0,0,0,,,,,,,,,,15.93,23.82,9.16,31.44,20290000000.0,40.13,9.2,8710000000.0,5560000000.0,3230000000.0,5.29,9.0,772000000.0,1.54,13910000000.0,124.64,1.18,19.26,3220000000.0,3430000000.0,0.96,157.32,161.06,1970000.0,504900000.0,500040000.0,0.12,91.07,3590000.0,1.57,0.72,3230000.0
0,0,MMM,0,0,0,0,,,,,,,,,,15.84,21.35,10.14,38.88,35330000000.0,61.24,-0.2,16579999999.999998,9460000000.0,5600000000.0,10.11,-20.0,3360000000.0,5.9,17600000000.0,117.33,1.58,25.09,6780000000.0,4290000000.0,0.97,143.02,161.69,2920000.0,576250000.0,568630000.0,0.08,67.53,9500000.0,3.52,1.67,9680000.0
0,0,MNST,0,0,0,0,,,,,,,,,,24.86,32.53,16.09,23.49,5540000000.0,10.48,19.1,3110000000.0,1850000000.0,1380000000.0,2.86,-31.9,3080000000.0,5.81,22380000.0,0.34,4.85,11.8,1160000000.0,877280000.0,1.14,88.27,86.95,3090000.0,529140000.0,377060000.0,28.77,65.27,4770000.0,1.59,1.29,3710000.0
0,0,MO,0,0,0,0,,,,,,,,,,14.3,57.67,17.05,472.63,21050000000.0,11.47,-1.3,13940000000.0,12370000000.0,3000000000.0,1.49,37.6,5350000000.0,2.96,27920000000.0,,0.62,-0.69,8439999999.999999,7690000000.0,0.61,50.97,49.37,12160000.0,1840000000.0,1810000000.0,0.07,60.03,19320000.0,2.44,1.07,13210000.0
0,0,MOLX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MON,0,0,0,0,,,,,,,,,,0.0,0.0,-0.56,,,,,,,6530000.0,,,0.02,0.02,,,1.67,-0.62,,,,9.81,9.78,25000000.0,25000000.0,25000000.0,0.0,85.26,0.14,0.14,0.07,
0,0,MOS,0,0,0,0,,,,,,,,,,13.19,21.62,7.99,15.95,12360000000.0,32.68,56.3,3230000000.0,3520000000.0,1630000000.0,4.67,-19.7,769500000.0,2.09,4410000000.0,40.99,1.11,27.48,2190000000.0,812700000.0,1.63,57.95,48.89,8630000.0,370410000.0,366880000.0,0.32,88.64,12820000.0,1.42,4.02,12400000.0
0,0,MPC,0,0,0,0,,,,,,,,,,8.08,3.12,2.75,8.0,120450000000.0,189.99,96.7,10440000000.0,7120000000.0,1290000000.0,14.25,171.6,10840000000.0,19.18,26900000000.0,80.12,1.7,45.47,4360000000.0,16420000000.000002,1.91,95.02,76.87,6680000.0,615590000.0,563230000.0,0.3,82.04,14120000.0,2.92,2.94,14530000.0
0,0,MRK,0,0,0,0,,,,,,,,,,26.27,34.41,,,53980000000.0,21.34,49.6,35460000000.0,21570000000.0,13910000000.0,2.83,35.6,8109999999.999999,3.21,34630000000.0,90.52,,14.17,,,0.46,89.5,81.89,12530000.0,2530000000.0,2520000000.0,0.1,75.25,16980000.0,1.45,0.67,16860000.0
0,0,MRO,0,0,0,0,,,,,,,,,,16.84,20.5,4.12,8.9,5620000000.0,7.14,109.1,4360000000.0,3310000000.0,946000000.0,-0.05,,580000000.0,0.79,4110000000.0000005,38.48,1.11,13.68,3240000000.0,1790000000.0,2.77,26.86,20.9,21680000.0,778540000.0,675750000.0,0.19,80.2,16640000.0,0.93,2.68,17360000.0
0,0,MS,0,0,0,0,,,,,,,,,,24.78,38.57,,,58840000000.0,33.25,-5.8,53300000000.0,,14130000000.0,7.83,-11.0,570020000000.0,324.61,357380000000.0,335.26,,54.56,,,1.45,80.85,93.12,8760000.0,1790000000.0,1370000000.0,21.84,64.12,20140000.0,2.09,1.47,16680000.0
0,0,MSFT,0,0,0,0,,,,,,,,,,37.63,42.56,15.67,48.72,192560000000.0,25.64,18.4,115860000000.0,94980000000.0,72460000000.0,8.94,8.2,104660000000.0,13.99,77980000000.0,47.86,1.99,20.24,87120000000.0,48920000000.0,0.91,265.33,298.62,32049999.999999996,7510000000.0,7470000000.0,0.07,72.1,41240000.0,1.32,0.55,36810000.0
0,0,MSI,0,0,0,0,,,,,,,,,,15.24,25.51,11.29,,8170000000.0,48.29,2.1,4050000000.0,2520000000.0,1240000000.0,7.24,-2.7,1870000000.0,11.14,6130000000.0,,1.33,-1.55,1840000000.0,1610000000.0,0.88,213.13,234.3,168900000.0,168900000.0,167480000.0,0.58,88.36,1320000.0,1.85,0.89,1580000.0
0,0,MTB,0,0,0,0,,,,,,,,,,29.61,41.22,1.18,10.33,5990000000.0,46.51,-5.1,6070000000.0,,1690000000.0,13.95,-19.0,37630000000.0,291.56,3490000000.0,,,122.6,,,0.92,169.13,164.54,1320000.0,128690000.0,128110000.00000001,0.35,66.39,2810000.0,1.26,1.71,8330000.0
0,0,MU,0,0,0,0,,,,,,,,,,28.95,33.6,11.11,20.39,31170000000.0,27.82,24.9,10470000000.0,17059999999.999998,9020000000.0,6.46,275.3,10120000000.0,9.06,7670000000.0,16.03,3.11,41.03,15010000000.0,3730000000.0,1.16,66.26,76.77,18930000.0,1120000000.0,1110000000.0,0.26,82.32,25780000.0,1.07,2.31,24710000.0
0,0,MUR,0,0,0,0,,,,,,,,,,-2.63,18.46,3.09,1.12,2800000000.0,18.16,73.2,2270000000.0,1380000000.0,-72440000.0,-2.69,,521179999.99999994,3.37,3370000000.0,77.92,0.76,25.57,1420000000.0,1170000000.0,2.69,37.52,32.8,1980000.0,154460000.0,145330000.0,5.87,83.4,9530000.0,5.46,8.96,9850000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MYL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NBL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
